Sample_Name	Axis1	Axis2	Axis3	Axis4	Axis5	Inversion	Chromosome
FAB_5X_LOKn_M_TRANS_DWARF_959	71.9354772745333	2.13255061093692	10.904664667627	16.9194220194383	0.48981934684289	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_902	20.661670430308	24.2146068503652	8.92126738771521	-19.2923851448575	-12.9125877715496	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_906	23.1522690991824	19.1146463547529	1.19814752328855	5.61772033543699	-3.27183471193	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_911	18.9923097705225	18.6837578407091	3.66505085102269	3.65451195421538	-4.92223714688235	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_912	21.3121914091309	20.7937482781001	14.2494130444933	-18.3187034343471	3.02161495670993	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_918	-34.363159653871	24.4210861802279	-5.92336778382725	6.41959605880106	16.8314133834768	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_921	-29.7524116395884	29.9471929157605	0.695884693871195	-17.8807291764071	11.5361179846335	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_928	19.8326827589114	14.6774039440689	1.48131700257781	11.3830479794714	-15.7891769034606	Inv_7.2	LG7
FAB_5X_LOKn_M_TRANS_LARGE_942	-35.0593322523941	28.3833353644512	-2.19101590755105	-4.08256670913234	-9.52993208438657	Inv_7.2	LG7
FAB_15X_LAMn_F_EXPOS_DWARF_161	-27.5806428344233	-24.8513789534264	9.43454511456251	-3.75996757913562	-6.52575638312488	Inv_8.1	LG8
FAB_15X_LAMn_F_EXPOS_DWARF_166	-25.9324612857152	-25.9794800596406	6.8897823168337	-5.17065969039146	-3.06965962545468	Inv_8.1	LG8
FAB_15X_LAMn_F_EXPOS_DWARF_169	-29.3481949695355	-30.3147065209323	6.76144525500069	-0.530710243566438	-7.50995785378224	Inv_8.1	LG8
FAB_15X_LAMn_F_EXPOS_DWARF_179	-26.4601023677422	-24.8275037908337	7.3761371928876	-2.37895011216867	-0.513894301466995	Inv_8.1	LG8
FAB_15X_LAMn_F_SHELT_DWARF_1	45.2435568109742	-24.4106865572742	-29.0166847625103	-1.90523455324306	1.4143990375782	Inv_8.1	LG8
FAB_15X_LAMn_F_SHELT_LARGE_129	44.8119123090571	-23.3662136431507	-31.3771257453423	2.05009811171876	-1.77577760069458	Inv_8.1	LG8
FAB_15X_LAMn_F_SHELT_LARGE_130	44.5280916021449	-21.3979468332547	-29.7064236793385	2.07495894018688	-3.32064237427759	Inv_8.1	LG8
FAB_15X_LAMn_F_SHELT_LARGE_4	7.47122705150124	-23.3220359248474	-7.80857981242591	-5.80042051931345	2.52717161413486	Inv_8.1	LG8
FAB_15X_LAMn_F_SHELT_LARGE_8	43.2248108485585	-22.9729650807787	-30.2801307553818	-1.92233855148355	-3.34477906119018	Inv_8.1	LG8
FAB_15X_LAMn_M_EXPOS_DWARF_167	-28.1014442704361	-25.2653451591464	6.19218896082318	-2.30332971965454	-5.97854246451304	Inv_8.1	LG8
FAB_15X_LAMn_M_EXPOS_DWARF_170	-28.0758753707132	-26.6927872991349	7.48015774715838	-5.96148533747211	-8.06146036265374	Inv_8.1	LG8
FAB_15X_LAMn_M_EXPOS_DWARF_171	-26.1391926596241	-27.8492579807521	5.88005524607576	0.38324954108522	2.53509829129245	Inv_8.1	LG8
FAB_15X_LAMn_M_EXPOS_LARGE_165	-25.6657052397282	-26.3882222409372	5.69391857285496	-3.28738551804356	0.222770746961503	Inv_8.1	LG8
FAB_15X_LAMn_M_SHELT_DWARF_131	40.5452823017802	-22.4549893131422	-25.8243569231843	1.38130511484512	0.969510392682975	Inv_8.1	LG8
FAB_15X_LAMn_M_SHELT_LARGE_128	7.68585759557051	-25.7726020636849	-10.100841043332	-1.34633724744242	3.54172170933545	Inv_8.1	LG8
FAB_15X_LAMn_M_SHELT_LARGE_132	42.8583987746425	-22.6812546610406	-27.2218111986885	-0.99603680556712	-2.24152990130054	Inv_8.1	LG8
FAB_15X_LAMn_M_SHELT_LARGE_2	44.1385958256793	-23.4828873562708	-26.0991212645451	-5.40205005984735	-1.93761522801751	Inv_8.1	LG8
FAB_15X_LAMn_M_SHELT_LARGE_5	45.6733457340311	-18.6533006491202	-26.0081994591706	-1.50823818568035	1.47313260303371	Inv_8.1	LG8
FAB_15X_LOKn_F_SHELT_DWARF_1025	55.3897371329975	9.34401183670661	19.8452966974068	2.77836265282459	0.0752501868464778	Inv_8.1	LG8
FAB_15X_LOKn_F_SHELT_LARGE_971	-25.6585291537364	28.3679742301616	-6.20690584374828	8.28048704390377	-10.3909607451302	Inv_8.1	LG8
FAB_15X_LOKn_F_TRANS_DWARF_909	15.2083047244583	17.6531063286538	-1.61701717133827	-5.83382012990798	4.91106630067529	Inv_8.1	LG8
FAB_15X_LOKn_M_EXPOS_DWARF_827	-24.1612406003229	25.0954913479621	-3.72862068299005	8.41202750453066	0.686969177227764	Inv_8.1	LG8
FAB_15X_LOKn_M_EXPOS_LARGE_868	-25.5295491887795	26.1656463324983	-5.74222566966866	-2.53450960654428	14.1120255378284	Inv_8.1	LG8
FAB_15X_LOKn_M_SHELT_DWARF_1012	48.6202260934821	7.86049406334154	8.99994159561639	-13.6165872261826	-6.68612729217481	Inv_8.1	LG8
FAB_15X_LOKn_M_TRANS_LARGE_907	-28.1062030381471	29.1079076666608	-9.79669688978954	-24.5807349528292	-12.5540322037466	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_142	-28.0661219915882	-25.3821967834732	7.71712369339739	-3.05260281698697	0.796912638149867	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_143	-25.6405638502759	-25.5970586891067	6.81114133597205	-3.24841454217772	2.1680307655303	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_144	-25.597318701685	-23.1946032210417	6.276342674478	0.0801592177645605	-3.48319223029753	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_147	-25.6322940817914	-23.3485596082378	6.39551977763567	-1.21982067240671	-0.721265647949468	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_152	-26.8407103159811	-26.8355692339111	6.4459570974663	0.748549387593813	-1.77459595395596	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_153	-24.7358143391831	-21.9285218015474	7.1976296312421	-3.64024319992277	-2.04577849976969	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_156	-26.9840636341615	-21.7349950305096	4.79568848807419	0.931352226442645	-5.54435821800234	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_160	-26.7045442995886	-21.6830161127846	7.4402922115893	0.389337736457428	2.25118162157686	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_168	-26.5540677691922	-21.6891618164056	6.41460193443803	0.206875930734365	-6.62800003422495	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_173	-27.8094577245625	-24.13474001787	7.15378863447581	3.59461634688707	1.784652690545	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_191	-26.0495489866468	-21.6141598951093	6.4016116709916	-0.906254864507292	-5.71021893084816	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_192	-26.8645751548138	-23.4527198899056	7.24530438892324	-0.964121920337702	2.88321139967471	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_54	-26.1841272550152	-24.7596681922042	8.87182363525707	-0.5471504491266	-4.18052834825812	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_DWARF_55	-26.8893290989139	-23.4532092469168	7.22744943780443	0.628547502995516	-5.93430139657351	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_LARGE_159	-24.3696995640666	-19.6152558595581	7.02707988309989	-1.6310316325703	-6.96323427964719	Inv_8.1	LG8
FAB_5X_LAMn_F_EXPOS_LARGE_180	-25.4385294863884	-23.864978342008	5.0901055147213	0.569235981691127	-0.116070362249228	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_DWARF_121	39.0994136719143	-17.2761240979444	-20.5429283065191	2.87552647184262	-2.65378348096863	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_DWARF_126	-23.9216256362811	-21.6533499302649	5.74330617708785	-0.0694809918412509	4.24772805901812	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_DWARF_89	-24.7695137266447	-22.207094438291	7.2298769065979	0.861329631106718	-3.37481366294186	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_DWARF_94	-24.7296520589909	-25.0822556519625	6.66281505231972	-0.570046835900716	5.5162778169715	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_100	4.73721618091486	-21.0859170764958	-8.32578762351696	-0.862845036462206	-4.65350398372936	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_102	9.05140934715299	-24.8447254438944	-10.8342954969064	1.31266134452257	1.28935534248232	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_104	-26.3653267186281	-22.1888935704634	5.26991063427688	3.59644626089128	0.133457786109387	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_105	38.8384366471486	-22.6896652762555	-25.3561738250969	-0.9724078117709	0.467094376369083	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_107	-26.9591560487069	-23.0696317869452	8.25018161338095	-1.02496927145277	-1.31448002264794	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_111	-21.2125711608727	-20.9724789294909	5.1965895658163	1.4602420850984	0.603824199852347	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_114	36.9126437632238	-19.6863465181089	-20.0724587608674	3.93148968619618	-5.09754491779436	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_117	40.6945688111422	-21.2495137544323	-26.1255769759989	3.5205335045371	1.36145574472628	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_118	42.4898364157182	-19.9310929935911	-23.6110821853414	3.62637970838481	-0.554941327980246	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_119	42.5829017045217	-22.5623951487153	-26.5410963301932	1.56361022741235	4.28806943609414	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_11	39.1986395717764	-19.1654454543752	-19.5077524002952	1.70493259345597	-2.78832458325249	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_122	42.1334647389612	-19.6927175049635	-26.6377404921957	4.70877962210459	1.07109098139652	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_123	41.8997306533502	-19.6045829012906	-26.3025320752643	1.99280869253796	-0.15397844733134	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_127	7.9533919870845	-22.6396475776038	-12.1125790962386	1.79662149176605	2.75784452972326	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_133	35.2440032156313	-16.060612074533	-18.5360497873379	-0.0901156764886106	2.11468685760752	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_15	11.7131074636305	-21.2727683827327	-14.2231483574079	3.49117619056935	-1.1783394815164	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_39	43.2331681634213	-20.6766266022782	-23.7003310162045	-1.6663488668694	-2.10353375251115	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_40	42.3361283451144	-21.4532961738237	-25.168089104372	6.06023125402424	1.40104859279464	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_41	40.6879400870549	-18.3345706102451	-22.5132813140783	1.1297147717931	-4.54391926526326	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_46	42.615537577349	-21.5004404975392	-26.3253842004398	-0.335462043363603	-3.15432459277311	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_49	43.7546688141398	-19.9260530434326	-24.955915207259	1.2910249796144	-1.1934060571743	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_90	-27.7292695155506	-23.1191879912608	9.2213083167103	0.688844445502392	1.4738236912456	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_93	-27.0042185868298	-24.7818253762767	6.72455538370885	-0.413995233512404	3.73888586073449	Inv_8.1	LG8
FAB_5X_LAMn_F_SHELT_LARGE_95	-26.6824694318799	-26.1171935645331	9.13361471954191	-3.16366821775	0.0982450239060801	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_197	-23.8251988487531	-24.1446959898634	6.12149647324162	1.65049510287694	-0.647509646883381	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_198	7.71299458220681	-20.8668696642227	-10.5583789536876	-0.402643024797406	3.80201090830328	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_205	-24.1801129232771	-22.0549335204272	5.94735625767476	-0.203047389242884	-4.11534693082638	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_209	9.58432861056988	-21.9832468612177	-9.76240574153212	-0.518466833657247	0.639594097510477	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_210	-24.3377746901968	-23.9581953491692	5.07383263045859	-4.47149110634488	-4.22267873485769	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_87	-25.7721777655788	-26.1571824301952	4.69724858504767	1.26905032353832	2.32496269346259	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_DWARF_88	-24.4483818794105	-22.3377902316037	4.18606153384988	0.580618748415827	5.39844024831202	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_203	-25.0145567406655	-22.7707487251736	6.38630776661192	0.392011799212741	-1.31494678604327	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_207	-23.8987339575801	-24.0136497003723	4.87717172852829	1.136957286433	1.03687237716368	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_208	-26.9754544992402	-21.5510423912929	6.75031306489725	-2.54899305277763	-0.930289014802396	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_211	-24.7752019153511	-19.8354692301704	5.23266015808645	-0.962222268396848	-0.91150218706853	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_212	-27.257480546929	-23.3915846946267	6.2652908219975	4.31457353043763	4.588426968775	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_79	-27.3422572491659	-24.7497941220458	7.4953341257917	-1.14733221065699	-5.30171476157243	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_86	-27.1643703150409	-24.6808802501028	7.84788244928428	-1.89038470196049	0.00150809483864267	Inv_8.1	LG8
FAB_5X_LAMn_F_TRANSI_LARGE_88	-26.1483864249988	-27.0584263023043	8.07368640369461	2.84866364242718	1.86095370808581	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_141	-25.1871885486376	-24.4158161928343	6.3445893563008	-0.494202782804118	1.67162143370585	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_146	-23.8894089945585	-22.5698282247321	7.35083938222163	-2.29452785585911	-0.553745628580049	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_148	5.69909716688544	-21.4706954928166	-10.7576673691163	-4.44506050128555	5.77641381157308	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_149	-23.321823647615	-23.2772702669751	3.15082390367133	-0.654931410565179	-0.503067102046218	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_154	5.78226761153099	-23.1650262841812	-6.17161613995918	3.6566782658037	0.883854878947635	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_157	-27.0731256404484	-22.9995874362252	6.71577405183146	-0.375407174940485	-0.114560229717441	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_158	8.60424953745089	-20.8194712135252	-12.0388815244729	1.8257297597415	3.38919716937436	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_164	-25.9365763352461	-23.5384658539865	5.2086824826485	-0.0626067678132334	0.637482384939201	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_174	-25.1945428154535	-26.1308058615956	6.47717895661296	2.54966654238655	1.27069270347982	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_175	-25.6448072517127	-22.9933626464392	6.96828209367949	-3.63456825878656	-0.916315303436693	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_181	-25.2264999824985	-23.0139953945854	7.51679561482472	-1.22275317901727	-4.43919498330055	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_182	-25.9340242769944	-23.8464786078805	8.15410906385554	-2.46700354801806	2.34140632790526	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_185	-24.7653384759721	-21.7006020029097	4.61380792230817	2.48848189178687	1.74460464603993	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_187	-26.1328206406187	-24.660796773337	6.50865724982818	1.42766488699412	2.99472760432855	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_188	-25.65355859761	-23.5141631140919	4.91824402427596	0.902108771927715	-7.6549371043883	Inv_8.1	LG8
FAB_5X_LAMn_M_EXPOS_DWARF_60	-26.7539078542135	-24.6919403360023	8.37702183597936	2.40210851158889	-2.01915878053273	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_DWARF_106	-25.6827916736923	-20.6525277929097	5.94078968246702	1.68288270063379	0.87682270292968	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_DWARF_112	40.4083969999341	-22.2835899249252	-25.422304571796	-0.7454543947077	3.29764618814801	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_DWARF_42	39.143805108285	-19.2495132945212	-23.5771879391499	-1.20495209820401	-4.18068723635216	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_DWARF_47	44.1343062146652	-19.1625973381467	-22.7020987523957	0.995577904912189	-0.353968144609832	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_DWARF_97	-24.6876961009182	-25.1793436068108	4.73408369137947	1.1487301324247	-2.02274234072617	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_103	-24.7482138387227	-20.4081267514274	3.16668523520575	-2.6856259492775	3.34009847932326	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_108	-25.7055643835632	-24.26637564481	7.91371266036953	0.669273661773493	4.91058205718424	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_132	38.9943393429933	-21.8985302433488	-23.1054402177964	0.565569818406614	3.73224963542675	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_45	42.859430957907	-21.5229656955067	-25.7705318635623	-0.973601787606485	0.565770940616911	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_50	42.4195029480856	-20.4467748294788	-24.1797122408983	-0.935803058699004	-0.593546565456919	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_91	-24.5085093532661	-23.6869302012656	6.45108963794828	-0.904023884643849	8.34589252643421	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_98	-27.09001601633	-23.3867536924575	6.69790814237607	-0.539635073627389	-3.57022291395011	Inv_8.1	LG8
FAB_5X_LAMn_M_SHELT_LARGE_99	39.6882476577181	-20.5084721908385	-22.9488106127382	4.13267414192052	-1.4604232857294	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_194	-26.9658267624769	-22.082472342077	7.06020366017304	0.369395617506198	-3.37469947158321	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_196	-25.8072905641506	-21.9399755352572	8.02037758085263	5.77504970987847	3.42709673549622	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_201	-25.188402998379	-23.2792883003363	5.85246162656957	0.336189484863555	6.35057391322015	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_202	35.7483577302308	-22.0800318577526	-23.8917631410964	-2.6746695094756	5.27695892071846	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_68	-26.1572584596229	-21.9108779553108	5.48250399597851	-2.78209156639105	3.2831650662411	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_69	-26.8002502455211	-22.8801824627758	5.62650629934223	2.56056393254031	1.02040148239886	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_76	-27.9881605616369	-23.3302807828662	7.70229475742249	-1.62341899872303	-0.314558638321595	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_77	-27.8614255530245	-24.3671359067034	6.46815322831083	-3.28776894310577	3.08452573748118	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_80	-24.7516505507205	-24.8200421792333	5.70273981068204	-0.888241996030816	0.673702279847039	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_82	-28.051500667845	-23.5165780728952	5.29988326432286	0.794053455910543	4.62091092839696	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_83	-27.4435768133204	-24.2003871220796	6.6160877396097	1.5992652768992	-1.88873975936266	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_DWARF_84	-25.7678258465151	-22.0426366226288	6.6800091496427	3.07988275269482	-4.51585545548527	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_193	-26.0972096920074	-22.716970738245	8.98520870479547	-1.70225406360656	1.91450756918696	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_200	-25.0372041182828	-24.3510254131855	4.92973732042774	-3.27213723439566	2.03300200076206	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_206	-23.499112464899	-19.2371105890571	5.59393324891991	4.19501178412706	2.32893666994876	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_213	-25.8940297154217	-22.5609986979985	3.8295104874997	-1.02044305940135	2.9248306262986	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_214	-23.6468506904479	-22.0805918106542	7.27698193578977	3.08379275674515	-0.884084807316104	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_71	-26.0016892696862	-23.6825552556451	7.99359593752136	2.28228937653171	-0.187392583753603	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_73	-23.4530107308281	-22.2838607570107	7.29392033634073	-1.21357464635955	0.89651060219436	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_83	-26.1877334499486	-24.5631403672009	6.37442132022802	0.448922114558155	-0.621122075609213	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_85	-27.4339184405967	-25.271312634085	7.65864153671625	-2.82297204129839	-2.33021242233356	Inv_8.1	LG8
FAB_5X_LAMn_M_TRANSI_LARGE_87	-25.1992614384788	-23.8161333132195	8.10642820282524	1.22821395037194	6.55923981905844	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_DWARF_814	-21.6893359362363	20.3366180399101	-3.80197958250032	10.8309400553466	3.07358905355333	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_DWARF_863	13.0979249386946	14.1605186534173	7.17727943626678	-2.96646969735717	2.36859110659243	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_778	-21.8491117724645	23.8917600431973	-6.07072208147904	-10.1320258709149	-3.91606974732608	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_779	-22.8689887897269	21.5368694970831	-3.62920456516738	-7.07852432792344	-4.67612513723182	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_801	-23.2255464737267	21.7102608382484	-4.92877067677309	6.34783532174874	-0.647120704262289	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_802	-24.4066021185574	24.3585159266085	-4.42325548992477	1.2921721197705	5.85434967041926	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_803	-23.3153743781254	24.9897498747793	-6.95037865593866	-20.8553704557732	4.27921474672837	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_806	-22.8148926340564	21.2939126679367	-4.62988406895078	1.79950648374421	-7.03059355283006	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_808	-19.5239520675834	23.274639491512	-6.56777266763505	5.8063916772197	5.33300569822093	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_810	-27.1851382365507	26.2417683855827	-8.40794111390897	-8.146455245668	-14.1567097251853	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_818	-22.8270924362416	22.12056954868	-4.28561618427912	-0.00675425292756642	5.17754891401947	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_819	-23.4310792444572	24.2742187469461	-7.59649512526869	5.2310388144822	-6.71142637120409	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_820	-23.148446853391	27.3323961289072	-6.6304104419428	-1.13948279240752	14.9816435104493	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_821	-24.8133326398256	25.9186584454878	-9.47769192758683	-26.0157386160947	-3.87500724590286	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_822	9.63003115305367	11.9183073445771	2.44118353521722	-0.594039686077928	2.51738525486338	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_838	10.9810380054904	16.9905890279861	3.85026474637295	0.525754854426024	-5.3083496132053	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_844	13.0071298237378	14.7392210909947	4.61745611291349	-0.887370474118527	-3.19024700800991	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_857	-22.2266963885894	26.0062560744707	-5.51800910322595	12.0849316574241	-4.00446500724064	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_858	-26.7298075688161	25.4637115051944	-8.11146012904167	-17.6342476341589	2.3757689180921	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_861	-18.1539899006494	24.0161952969981	-5.50823729953634	-15.7560780648814	2.10287598883362	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_862	-24.7727969988371	25.926726967461	-6.00068523745789	3.41342065648284	-17.4725957875437	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_865	-21.6340588229811	19.2181205472512	-5.30931880390987	3.23533219587725	7.82906699482879	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_870	-21.5529862751681	22.3871127214829	-5.95725546346116	5.14352203880613	-3.39264274770877	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_875	-25.719810605228	28.9359428591152	-9.94564518627279	-34.4710602869967	-13.6702847212637	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_877	12.6120007929733	20.6933789851582	1.31770259303406	7.92873166616755	0.378123962739117	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_878	-22.6822505665639	25.9872382340717	-2.50971724876522	15.9184372480399	-6.93135211318716	Inv_8.1	LG8
FAB_5X_LOKn_F_EXPOS_LARGE_883	-23.856377343208	24.6995024766552	-6.02203249510294	6.53808627681445	-0.446498349225188	Inv_8.1	LG8
