Sample_Name	Group	Inversion
FAB_5X_LOKn_M_EXPOS_LARGE_784	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_785	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_787	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_788	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_790	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_792	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_793	3	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_794	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_797	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_800	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_809	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_813	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_815	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_824	3	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_825	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_826	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_832	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_835	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_836	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_843	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_846	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_847	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_848	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_849	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_853	3	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_854	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_872	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_876	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_881	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_884	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_885	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_886	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_888	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_890	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_891	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_892	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_893	2	Inv_7.2
FAB_5X_LOKn_M_EXPOS_LARGE_895	2	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1002	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1008	1	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1009	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1011	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1015	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_1020	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_962	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_967	1	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_968	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_972	1	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_979	1	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_980	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_986	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_987	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_988	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_DWARF_990	3	Inv_7.2
FAB_5X_LOKn_M_SHELT_LARGE_974	2	Inv_7.2
FAB_5X_LOKn_M_SHELT_LARGE_991	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_900	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_903	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_905	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_915	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_927	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_930	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_935	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_936	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_937	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_938	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_943	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_944	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_950	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_DWARF_959	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_902	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_906	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_911	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_912	1	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_918	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_921	2	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_928	3	Inv_7.2
FAB_5X_LOKn_M_TRANS_LARGE_942	2	Inv_7.2
FAB_15X_LAMn_F_EXPOS_DWARF_161	1	Inv_8.1
FAB_15X_LAMn_F_EXPOS_DWARF_166	1	Inv_8.1
FAB_15X_LAMn_F_EXPOS_DWARF_169	1	Inv_8.1
FAB_15X_LAMn_F_EXPOS_DWARF_179	1	Inv_8.1
FAB_15X_LAMn_F_SHELT_DWARF_1	2	Inv_8.1
FAB_15X_LAMn_F_SHELT_LARGE_129	2	Inv_8.1
FAB_15X_LAMn_F_SHELT_LARGE_130	2	Inv_8.1
FAB_15X_LAMn_F_SHELT_LARGE_4	3	Inv_8.1
FAB_15X_LAMn_F_SHELT_LARGE_8	2	Inv_8.1
FAB_15X_LAMn_M_EXPOS_DWARF_167	1	Inv_8.1
FAB_15X_LAMn_M_EXPOS_DWARF_170	1	Inv_8.1
FAB_15X_LAMn_M_EXPOS_DWARF_171	3	Inv_8.1
FAB_15X_LAMn_M_EXPOS_LARGE_165	1	Inv_8.1
FAB_15X_LAMn_M_SHELT_DWARF_131	2	Inv_8.1
FAB_15X_LAMn_M_SHELT_LARGE_128	3	Inv_8.1
FAB_15X_LAMn_M_SHELT_LARGE_132	2	Inv_8.1
FAB_15X_LAMn_M_SHELT_LARGE_2	2	Inv_8.1
FAB_15X_LAMn_M_SHELT_LARGE_5	2	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_142	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_143	3	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_144	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_147	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_152	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_153	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_156	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_160	3	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_168	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_173	3	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_191	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_192	3	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_54	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_DWARF_55	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_LARGE_159	1	Inv_8.1
FAB_5X_LAMn_F_EXPOS_LARGE_180	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_DWARF_121	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_DWARF_126	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_DWARF_89	1	Inv_8.1
FAB_5X_LAMn_F_SHELT_DWARF_94	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_100	1	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_102	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_104	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_105	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_107	1	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_111	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_114	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_117	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_118	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_119	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_11	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_122	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_123	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_127	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_133	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_15	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_39	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_40	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_41	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_46	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_49	2	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_90	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_93	3	Inv_8.1
FAB_5X_LAMn_F_SHELT_LARGE_95	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_197	3	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_198	2	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_205	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_209	2	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_210	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_87	3	Inv_8.1
FAB_5X_LAMn_F_TRANSI_DWARF_88	3	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_203	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_207	3	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_208	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_211	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_212	3	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_79	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_86	1	Inv_8.1
FAB_5X_LAMn_F_TRANSI_LARGE_88	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_141	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_146	1	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_148	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_149	1	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_154	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_157	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_158	2	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_164	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_174	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_175	1	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_181	1	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_182	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_185	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_187	3	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_188	1	Inv_8.1
FAB_5X_LAMn_M_EXPOS_DWARF_60	1	Inv_8.1
FAB_5X_LAMn_M_SHELT_DWARF_106	3	Inv_8.1
FAB_5X_LAMn_M_SHELT_DWARF_112	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_DWARF_42	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_DWARF_47	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_DWARF_97	1	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_103	3	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_108	3	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_132	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_45	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_50	2	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_91	3	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_98	1	Inv_8.1
FAB_5X_LAMn_M_SHELT_LARGE_99	2	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_194	1	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_196	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_201	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_202	2	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_68	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_69	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_76	1	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_77	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_80	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_82	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_83	1	Inv_8.1
FAB_5X_LAMn_M_TRANSI_DWARF_84	1	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_193	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_200	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_206	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_213	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_214	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_71	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_73	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_83	3	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_85	1	Inv_8.1
FAB_5X_LAMn_M_TRANSI_LARGE_87	3	Inv_8.1
FAB_15X_LOKn_F_SHELT_DWARF_1025	1	Inv_8.1
FAB_15X_LOKn_F_SHELT_LARGE_971	3	Inv_8.1
FAB_15X_LOKn_F_TRANS_DWARF_909	3	Inv_8.1
FAB_15X_LOKn_M_EXPOS_DWARF_827	3	Inv_8.1
FAB_15X_LOKn_M_EXPOS_LARGE_868	3	Inv_8.1
FAB_15X_LOKn_M_SHELT_DWARF_1012	1	Inv_8.1
FAB_15X_LOKn_M_TRANS_LARGE_907	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_DWARF_814	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_DWARF_863	1	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_778	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_779	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_801	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_802	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_803	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_806	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_808	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_810	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_818	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_819	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_820	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_821	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_822	1	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_838	1	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_844	1	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_857	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_858	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_861	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_862	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_865	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_870	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_875	2	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_877	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_878	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_883	3	Inv_8.1
FAB_5X_LOKn_F_EXPOS_LARGE_899	3	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1000	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1001	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1005	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1006	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1010	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1014	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1016	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1019	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1021	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1022	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_1024	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_960	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_961	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_964	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_966	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_970	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_976	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_978	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_982	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_984	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_989	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_995	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_996	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_998	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_DWARF_999	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_LARGE_1004	1	Inv_8.1
FAB_5X_LOKn_F_SHELT_LARGE_993	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_917	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_924	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_925	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_926	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_952	2	Inv_8.1
FAB_5X_LOKn_F_TRANS_DWARF_957	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_901	2	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_910	1	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_914	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_916	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_920	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_922	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_931	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_932	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_940	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_941	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_946	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_949	3	Inv_8.1
FAB_5X_LOKn_F_TRANS_LARGE_955	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_789	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_811	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_829	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_830	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_831	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_DWARF_869	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_776	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_780	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_782	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_784	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_785	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_787	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_788	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_790	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_792	1	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_793	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_794	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_797	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_800	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_809	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_813	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_815	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_824	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_825	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_826	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_832	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_835	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_836	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_843	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_846	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_847	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_848	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_849	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_853	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_854	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_872	2	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_876	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_881	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_884	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_885	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_886	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_888	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_890	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_891	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_892	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_893	3	Inv_8.1
FAB_5X_LOKn_M_EXPOS_LARGE_895	3	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1002	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1008	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1009	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1011	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1015	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_1020	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_962	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_967	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_968	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_972	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_979	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_980	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_986	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_987	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_988	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_DWARF_990	1	Inv_8.1
FAB_5X_LOKn_M_SHELT_LARGE_974	2	Inv_8.1
FAB_5X_LOKn_M_SHELT_LARGE_991	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_900	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_903	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_905	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_915	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_927	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_930	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_935	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_936	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_937	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_938	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_943	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_944	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_950	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_DWARF_959	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_902	2	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_906	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_911	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_912	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_918	2	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_921	3	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_928	1	Inv_8.1
FAB_5X_LOKn_M_TRANS_LARGE_942	3	Inv_8.1
FAB_15X_LAMn_F_EXPOS_DWARF_161	3	Inv_11.1
FAB_15X_LAMn_F_EXPOS_DWARF_166	3	Inv_11.1
FAB_15X_LAMn_F_EXPOS_DWARF_169	1	Inv_11.1
FAB_15X_LAMn_F_EXPOS_DWARF_179	2	Inv_11.1
FAB_15X_LAMn_F_SHELT_DWARF_1	1	Inv_11.1
FAB_15X_LAMn_F_SHELT_LARGE_129	1	Inv_11.1
FAB_15X_LAMn_F_SHELT_LARGE_130	1	Inv_11.1
FAB_15X_LAMn_F_SHELT_LARGE_4	2	Inv_11.1
